"Region","Month Year","Age","Sex","Homicide (Murder)","Other Homicide","Attempted Murder","Conspiracy to Murder","Manslaughter (excl. by driving)","Manslaughter Unlawful Striking Causing Death","Driving Causing Death","Assault","Grievous Assault","Serious Assault","Serious Assault (Other)","Common Assault'","Sexual Offences","Rape and Attempted Rape","Other Sexual Offences","Robbery","Armed Robbery","Unarmed Robbery","Other Offences Against the Person","Kidnapping & Abduction etc.","Extortion","Stalking","Life Endangering Acts","Voluntary Assisted Dying","Offences Against the Person","Unlawful Entry","Unlawful Entry With Intent - Dwelling","Unlawful Entry Without Violence - Dwelling","Unlawful Entry With Violence - Dwelling","Unlawful Entry With Intent - Shop","Unlawful Entry With Intent - Other","Arson","Other Property Damage","Unlawful Use of Motor Vehicle","Other Theft (excl. Unlawful Entry)","Stealing from Dwellings","Shop Stealing","Vehicles (steal from/enter with intent)","Other Stealing","Fraud","Fraud by Computer","Fraud by Cheque","Fraud by Credit Card","Identity Fraud","Other Fraud","Handling Stolen Goods","Possess Property Suspected Stolen","Receiving Stolen Property","Possess etc. Tainted Property","Other Handling Stolen Goods","Offences Against Property","Drug Offences","Trafficking Drugs","Possess Drugs","Produce Drugs","Sell Supply Drugs","Other Drug Offences","Prostitution Offences","Found in Places Used for Purpose of Prostitution Offences","Have Interest in Premises Used for Prostitution Offences","Knowingly Participate in Provision Prostitution Offences","Public Soliciting","Procuring Prostitution","Permit Minor to be at a Place Used for Prostitution Offences","Advertising Prostitution","Other Prostitution Offences","Liquor (excl. Drunkenness)","Gaming Racing & Betting Offences","Breach Domestic Violence Protection Order","Trespassing and Vagrancy","Weapons Act Offences","Unlawful Possess Concealable Firearm","Unlawful Possess Firearm - Other","Bomb Possess and/or use of","Possess and/or use other weapons; restricted items","Weapons Act Offences - Other","Good Order Offences","Disobey Move-on Direction","Resist Incite Hinder Obstruct Police","Fare Evasion","Public Nuisance","Stock Related Offences","Traffic and Related Offences","Dangerous Operation of a Vehicle","Drink Driving","Disqualified Driving","Interfere with Mechanism of Motor Vehicle","Miscellaneous Offences","Other Offences"
Brisbane,OCT01,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Brisbane,NOV01,Adult,Female,0,0,0,0,0,0,0,20,1,5,1,13,0,0,0,3,3,0,2,0,0,0,2,0,25,18,8,8,0,0,10,0,28,24,130,6,87,15,22,74,0,4,22,0,48,33,8,6,19,0,307,92,0,47,3,0,42,29,0,0,0,25,0,0,1,3,3,0,2,2,7,0,0,0,5,2,50,2,23,1,24,0,95,1,79,15,0,3,283,61
Brisbane,NOV01,Adult,Male,2,2,1,0,0,0,1,109,5,50,12,42,34,9,25,14,6,8,31,4,0,3,24,0,192,180,92,91,1,21,67,0,150,76,368,17,107,95,149,255,7,25,67,0,156,123,29,22,72,0,1152,386,2,199,14,13,158,35,4,0,3,27,0,0,0,1,9,0,70,41,75,2,6,1,49,17,325,8,145,8,164,0,471,19,370,82,0,29,1441,62
Brisbane,NOV01,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63
Brisbane,NOV01,Juvenile,Female,0,0,0,0,0,0,0,13,0,7,2,4,0,0,0,1,1,0,1,1,0,0,0,0,15,8,4,2,2,1,3,0,16,10,95,1,83,7,4,1,0,0,1,0,0,3,0,3,0,0,133,14,0,7,0,0,7,6,0,0,1,5,0,0,0,0,0,0,0,1,3,0,0,0,3,0,19,1,6,0,12,0,3,1,2,0,0,0,46,64
Brisbane,NOV01,Juvenile,Male,0,1,1,0,0,0,0,28,1,14,4,9,4,1,3,4,4,0,6,0,0,0,6,0,43,64,46,46,0,6,12,1,105,39,140,3,92,21,24,60,0,1,2,0,57,18,3,6,9,0,427,69,0,33,2,0,34,0,0,0,0,0,0,0,0,0,2,0,0,23,16,0,3,0,12,1,65,0,24,13,28,0,13,4,6,3,0,13,201,65
Brisbane,NOV01,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
Brisbane,DEC01,Adult,Female,0,1,1,0,0,0,0,30,1,9,4,16,2,0,2,0,0,0,2,0,0,0,2,0,35,23,15,13,2,4,4,0,24,13,122,1,75,24,22,91,0,9,39,0,43,41,11,8,22,0,314,106,0,53,2,4,47,45,2,0,9,33,0,0,0,1,0,0,6,1,7,1,2,0,2,2,81,1,41,4,35,0,139,2,129,7,1,4,389,67
Brisbane,DEC01,Adult,Male,1,9,7,0,0,0,2,153,8,63,16,66,85,10,75,34,18,16,22,2,1,3,16,0,304,149,100,84,16,13,36,4,162,78,273,23,96,70,84,174,1,19,69,0,85,95,20,15,60,0,935,417,0,206,26,11,174,39,0,0,4,35,0,0,0,0,4,0,57,26,53,2,6,0,32,13,367,8,156,8,195,0,521,8,455,58,0,31,1515,68
Brisbane,DEC01,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,69
Brisbane,DEC01,Juvenile,Female,0,0,0,0,0,0,0,14,0,3,3,8,0,0,0,1,0,1,0,0,0,0,0,0,15,10,3,3,0,3,4,0,17,8,147,4,132,4,7,19,0,0,15,0,4,8,4,1,3,0,209,19,0,5,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,20,0,5,3,12,0,2,0,2,0,0,2,49,70
Brisbane,DEC01,Juvenile,Male,0,1,1,0,0,0,0,27,0,14,5,8,1,1,0,6,2,4,5,0,0,0,5,0,40,83,40,38,2,6,37,1,124,56,177,3,99,48,27,16,1,1,1,0,13,22,7,7,8,0,479,87,0,38,3,2,44,0,0,0,0,0,0,0,0,0,9,0,0,33,10,0,0,1,9,0,56,0,18,12,26,0,11,3,7,1,0,10,216,71
Brisbane,DEC01,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Brisbane,JAN02,Adult,Female,1,4,4,0,0,0,0,39,1,13,5,20,0,0,0,5,2,3,10,1,0,1,8,0,59,37,32,32,0,0,5,1,17,12,113,2,79,10,22,75,0,4,5,0,66,37,6,2,29,0,292,73,0,34,1,1,37,20,6,2,3,9,0,0,0,0,2,0,7,5,4,0,1,0,3,0,57,2,27,3,25,0,73,1,67,5,0,9,250,73
Brisbane,JAN02,Adult,Male,3,9,6,1,0,0,2,133,8,56,22,47,38,10,28,19,9,10,18,3,0,4,11,0,220,169,113,109,4,21,35,0,138,99,309,15,87,119,88,177,4,25,22,0,126,108,19,40,49,0,1000,321,1,145,21,4,150,13,0,0,3,9,1,0,0,0,6,0,52,25,54,2,6,1,33,12,336,11,125,10,190,0,414,11,336,67,0,33,1254,74
Brisbane,JAN02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Brisbane,JAN02,Juvenile,Female,0,0,0,0,0,0,0,10,0,3,0,7,0,0,0,0,0,0,1,0,0,0,1,0,11,5,4,4,0,0,1,0,12,8,101,0,87,6,8,4,0,0,1,0,3,9,3,1,5,0,139,3,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,24,1,8,3,12,0,1,0,0,0,1,0,37,76
Brisbane,JAN02,Juvenile,Male,0,0,0,0,0,0,0,37,0,12,5,20,2,2,0,11,10,1,7,2,0,0,5,0,57,63,37,37,0,8,18,0,115,34,135,7,71,36,21,9,1,0,5,0,3,18,2,2,14,0,374,59,0,32,0,1,26,0,0,0,0,0,0,0,0,0,11,0,0,42,10,0,1,1,6,2,87,4,28,22,33,0,18,5,10,2,1,13,240,77
Brisbane,JAN02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
Brisbane,FEB02,Adult,Female,0,0,0,0,0,0,0,24,1,8,2,13,4,0,4,0,0,0,3,0,0,0,3,0,31,18,14,14,0,1,3,1,20,18,134,1,84,7,42,52,1,7,11,0,33,41,9,4,28,0,284,65,0,30,2,3,30,26,5,2,5,14,0,0,0,0,0,0,3,6,7,0,0,0,6,1,43,0,21,4,18,0,84,0,81,3,0,7,241,79
Brisbane,FEB02,Adult,Male,0,5,3,0,2,0,0,102,11,42,19,30,31,6,25,23,13,10,33,7,1,8,17,0,194,155,114,110,4,15,26,1,147,80,345,12,122,113,98,188,0,29,39,0,120,92,11,11,69,1,1008,314,0,148,19,8,139,14,0,0,2,11,1,0,0,0,8,0,57,29,42,3,7,0,24,8,273,8,109,5,151,0,396,14,333,49,0,36,1169,80
Brisbane,FEB02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,81
Brisbane,FEB02,Juvenile,Female,0,0,0,0,0,0,0,9,0,3,0,6,0,0,0,2,0,2,1,0,0,0,1,0,12,3,2,2,0,0,1,0,6,9,85,2,73,4,6,5,0,0,1,0,4,9,4,2,3,0,117,11,0,5,0,1,5,1,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,17,0,5,4,8,0,1,0,1,0,0,0,37,82
Brisbane,FEB02,Juvenile,Male,0,0,0,0,0,0,0,31,1,19,3,8,3,1,2,12,2,10,4,0,0,0,4,0,50,72,28,25,3,25,19,0,102,57,125,6,62,31,26,11,0,1,9,0,1,19,8,1,10,0,386,52,0,29,1,2,20,0,0,0,0,0,0,0,0,0,7,0,0,11,8,0,1,0,7,0,48,3,15,8,22,0,10,1,8,1,0,11,147,83
Brisbane,FEB02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
Brisbane,MAR02,Adult,Female,0,0,0,0,0,0,0,28,0,10,1,17,0,0,0,9,6,3,8,0,0,4,4,0,45,29,23,21,2,4,2,1,19,16,120,6,63,10,41,66,1,4,30,0,31,40,11,6,23,0,291,79,0,41,1,0,37,24,6,2,6,10,0,0,0,0,2,0,3,3,6,0,0,0,6,0,69,1,37,0,31,0,66,0,61,5,0,6,258,85
Brisbane,MAR02,Adult,Male,2,4,3,0,0,0,1,137,8,65,12,52,23,6,17,19,8,11,25,5,1,4,15,0,210,205,133,125,8,24,48,3,108,88,225,9,69,74,73,217,4,10,107,0,96,112,22,15,73,2,958,394,1,185,13,14,181,20,7,1,1,9,2,0,0,0,13,0,63,21,64,3,6,0,42,13,284,6,111,6,161,0,425,10,341,74,0,36,1320,86
Brisbane,MAR02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,87
Brisbane,MAR02,Juvenile,Female,0,0,0,0,0,0,0,10,0,3,1,6,0,0,0,1,0,1,0,0,0,0,0,0,11,14,12,12,0,0,2,0,19,15,77,1,60,11,5,1,0,0,0,0,1,10,3,1,6,0,136,11,0,5,0,0,6,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,2,3,3,3,0,2,1,1,0,0,0,31,88
Brisbane,MAR02,Juvenile,Male,1,1,1,0,0,0,0,29,1,14,3,11,10,9,1,5,1,4,8,0,0,0,8,0,54,76,21,21,0,35,20,0,56,50,115,4,65,20,26,11,1,1,3,0,6,20,1,5,14,0,328,67,0,30,1,4,32,0,0,0,0,0,0,0,0,0,8,0,0,17,8,1,0,0,6,1,93,11,27,16,39,0,21,4,14,3,0,7,221,89
Brisbane,MAR02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Brisbane,APR02,Adult,Female,0,0,0,0,0,0,0,43,1,19,6,17,1,0,1,9,3,6,6,1,0,1,4,0,59,93,81,77,4,8,4,0,22,31,135,7,73,16,39,86,0,13,35,0,38,36,9,7,20,0,403,94,0,40,2,7,45,12,0,0,1,11,0,0,0,0,3,0,10,4,1,0,1,0,0,0,88,4,36,2,46,0,150,1,142,7,0,16,378,91
Brisbane,APR02,Adult,Male,0,3,1,0,0,0,2,124,4,57,18,45,44,9,35,33,19,14,27,9,1,7,10,0,231,380,268,260,8,26,86,2,241,93,271,16,98,95,62,169,7,16,45,0,101,74,15,10,49,0,1230,403,1,213,12,20,157,20,0,0,0,20,0,0,0,0,4,0,46,21,64,3,10,2,42,7,293,6,122,6,159,0,556,11,462,82,1,32,1439,92
Brisbane,APR02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
Brisbane,APR02,Juvenile,Female,0,0,0,0,0,0,0,6,0,1,0,5,0,0,0,1,0,1,0,0,0,0,0,0,7,25,17,17,0,3,5,0,7,11,151,3,125,3,20,14,0,0,13,0,1,3,1,0,2,0,211,14,0,7,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,30,0,6,11,13,0,0,0,0,0,0,1,51,94
Brisbane,APR02,Juvenile,Male,0,0,0,0,0,0,0,33,1,22,4,6,0,0,0,10,6,4,1,0,0,0,1,0,44,76,16,15,1,14,46,0,92,47,199,8,77,82,32,4,0,1,1,0,2,31,5,9,17,0,449,109,0,51,1,3,54,0,0,0,0,0,0,0,0,0,10,0,0,21,14,2,1,1,9,1,88,9,25,27,27,0,14,3,10,1,0,13,269,95
Brisbane,APR02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Brisbane,MAY02,Adult,Female,0,1,0,0,0,0,1,22,1,7,3,11,0,0,0,3,1,2,2,0,0,0,2,0,28,26,17,16,1,3,6,0,15,15,148,3,113,11,21,80,5,3,40,0,32,59,10,7,42,0,343,134,0,64,3,8,59,39,14,3,7,14,1,0,0,0,2,0,5,3,1,0,0,0,1,0,72,4,28,1,39,0,112,1,105,6,0,7,375,97
Brisbane,MAY02,Adult,Male,0,7,5,0,0,0,2,134,5,73,10,46,31,7,24,24,19,5,29,3,1,4,21,0,225,171,116,110,6,9,46,2,114,92,337,12,90,124,111,207,7,12,36,0,152,113,27,13,72,1,1036,505,2,240,21,13,229,49,10,11,11,15,2,0,0,0,5,0,47,28,54,4,8,1,31,10,324,9,139,5,171,0,484,18,371,95,0,34,1530,98
Brisbane,MAY02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
Brisbane,MAY02,Juvenile,Female,0,0,0,0,0,0,0,20,1,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,20,17,1,1,0,12,4,0,17,28,140,1,117,10,12,7,1,0,2,0,4,12,5,1,6,0,221,18,0,7,0,0,11,2,0,0,0,2,0,0,0,0,3,0,0,9,0,0,0,0,0,0,28,1,11,2,14,0,2,1,1,0,0,4,66,100
Brisbane,MAY02,Juvenile,Male,0,2,2,0,0,0,0,41,5,18,3,15,1,0,1,9,5,4,10,1,0,0,9,0,63,112,26,26,0,41,45,2,84,49,145,4,82,34,25,12,0,0,2,0,10,20,7,4,9,0,424,80,0,38,0,3,39,0,0,0,0,0,0,0,0,0,9,0,0,16,9,0,0,1,7,1,71,0,17,28,26,0,18,4,12,2,0,14,217,101
Brisbane,MAY02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Brisbane,JUN02,Adult,Female,0,2,1,0,1,0,0,30,4,5,5,16,1,0,1,2,2,0,5,1,0,2,2,0,40,16,14,10,4,0,2,0,25,23,194,6,79,11,98,139,0,12,47,0,80,41,9,6,26,0,438,132,3,48,3,21,57,39,8,1,4,26,0,0,0,0,1,0,5,3,3,0,0,0,2,1,51,0,28,4,19,0,97,1,83,13,0,17,348,103
Brisbane,JUN02,Adult,Male,1,2,1,0,0,0,1,128,5,49,22,52,46,6,40,21,8,13,29,7,1,6,15,0,227,212,113,110,3,34,65,1,116,66,265,12,77,65,111,219,2,28,46,0,143,98,22,17,59,0,977,577,7,267,24,36,243,42,1,0,2,39,0,0,0,0,11,0,52,27,68,4,7,0,43,14,362,5,146,8,203,0,510,17,402,91,0,39,1688,104
Brisbane,JUN02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105
Brisbane,JUN02,Juvenile,Female,0,0,0,0,0,0,0,7,0,3,1,3,0,0,0,1,1,0,0,0,0,0,0,0,8,7,1,1,0,5,1,0,8,7,98,0,87,3,8,16,0,0,9,0,7,7,3,2,2,0,143,22,0,12,0,1,9,1,0,0,0,1,0,0,0,0,4,0,0,10,2,0,0,0,2,0,36,4,11,13,8,0,1,0,1,0,0,3,79,106
Brisbane,JUN02,Juvenile,Male,0,1,1,0,0,0,0,30,1,14,4,11,5,0,5,11,3,8,6,0,0,0,6,0,53,50,21,20,1,16,13,0,112,32,128,3,69,25,31,4,0,0,1,0,3,20,4,2,14,0,346,103,0,49,2,1,51,0,0,0,0,0,0,0,0,0,11,0,0,16,16,0,1,2,11,2,86,0,22,37,27,0,10,3,5,2,0,14,256,107
Brisbane,JUN02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Brisbane,JUL02,Adult,Female,0,0,0,0,0,0,0,29,1,12,2,14,0,0,0,4,1,3,3,0,0,0,3,0,36,20,15,14,1,1,4,3,19,13,205,9,96,20,80,163,0,6,105,0,52,43,9,3,31,0,466,134,0,56,4,2,72,23,2,1,2,18,0,0,0,0,1,0,2,2,10,1,2,0,5,2,70,2,30,4,34,0,90,0,77,13,0,8,340,109
Brisbane,JUL02,Adult,Male,4,1,1,0,0,0,0,148,10,71,14,53,29,4,25,29,17,12,20,1,0,4,15,0,231,204,103,94,9,34,67,4,127,93,344,20,102,115,107,268,3,42,75,0,148,137,26,22,86,3,1177,607,0,317,18,25,247,37,0,0,0,36,1,0,0,0,3,0,47,34,77,7,6,2,50,12,325,11,130,3,181,0,525,17,405,103,0,32,1687,110
Brisbane,JUL02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Brisbane,JUL02,Juvenile,Female,0,0,0,0,0,0,0,19,3,7,3,6,0,0,0,2,1,1,1,0,0,1,0,0,22,2,1,0,1,0,1,0,15,10,139,2,123,5,9,9,0,0,4,0,5,7,2,1,4,0,182,9,0,5,0,1,3,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1,0,29,1,7,12,9,0,2,0,2,0,0,8,59,112
Brisbane,JUL02,Juvenile,Male,0,0,0,0,0,0,0,27,1,13,2,11,7,3,4,1,0,1,1,0,0,0,1,0,36,47,16,16,0,13,18,1,85,30,166,6,107,23,30,10,2,0,3,0,5,15,8,2,5,0,354,70,0,36,2,2,30,0,0,0,0,0,0,0,0,0,10,0,0,33,15,1,1,2,5,6,71,0,18,35,18,0,21,5,13,3,0,17,237,113
Brisbane,JUL02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
Brisbane,AUG02,Adult,Female,0,2,2,0,0,0,0,24,2,6,4,12,1,1,0,1,0,1,3,0,0,2,1,0,31,17,15,14,1,0,2,2,15,13,148,9,78,12,49,96,0,7,38,0,51,39,7,6,26,0,330,124,3,49,2,10,60,26,0,0,0,26,0,0,0,0,2,0,0,1,3,0,1,0,2,0,56,2,34,2,18,0,136,4,115,17,0,10,358,115
Brisbane,AUG02,Adult,Male,0,2,1,0,0,0,1,134,5,57,12,60,30,9,21,24,16,8,31,2,0,9,20,0,221,145,82,79,3,15,48,1,113,63,329,9,105,104,111,160,3,21,40,0,96,98,17,16,63,2,909,483,3,228,14,12,226,88,0,0,0,87,0,0,0,1,10,0,56,26,64,3,8,0,43,10,324,5,155,8,156,0,607,20,481,105,1,45,1703,116
Brisbane,AUG02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
Brisbane,AUG02,Juvenile,Female,0,0,0,0,0,0,0,10,0,5,2,3,0,0,0,3,0,3,0,0,0,0,0,0,13,2,0,0,0,1,1,0,5,10,90,1,78,4,7,2,0,0,0,0,2,6,2,1,3,0,115,9,0,2,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25,0,7,10,8,0,1,1,0,0,0,1,41,118
Brisbane,AUG02,Juvenile,Male,0,0,0,0,0,0,0,34,1,15,3,15,1,0,1,4,1,3,6,0,0,0,6,0,45,48,5,4,1,22,21,2,77,40,161,1,81,47,32,10,0,8,0,0,2,25,10,7,8,0,363,68,0,31,0,3,34,0,0,0,0,0,0,0,0,0,16,0,0,4,19,0,0,1,17,1,67,5,20,21,21,0,16,4,9,3,0,29,219,119
Brisbane,AUG02,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
Brisbane,SEP02,Adult,Female,0,0,0,0,0,0,0,22,1,4,3,14,2,0,2,2,2,0,1,0,0,0,1,0,27,24,21,21,0,0,3,0,17,14,139,4,94,10,31,87,0,8,32,0,47,46,9,5,32,0,327,151,1,69,6,2,73,31,0,1,14,14,1,0,1,0,0,0,8,5,5,0,0,0,4,1,54,0,35,0,19,0,110,0,101,9,0,8,372,121
Brisbane,SEP02,Adult,Male,0,4,3,0,0,0,1,140,1,66,12,61,53,10,43,14,7,7,15,1,0,4,10,0,226,153,85,79,6,27,41,2,120,81,298,20,93,90,95,280,1,30,83,0,166,112,28,16,66,2,1046,476,6,227,24,27,192,51,0,0,4,45,1,0,0,1,11,1,57,19,69,3,6,2,47,11,334,9,143,19,163,0,584,13,457,114,0,57,1659,122
Brisbane,SEP02,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,123
